first_name,prop_female
SILANIR,1.0
LESBAO,0.0
KETTYLIN,1.0
JOBENIR,0.0
VALKIRIO,0.0
GARDELINA,1.0
AUSIENE,1.0
IDOEL,0.0
REILON,0.0
VAGNI,0.0
CREBE,0.0
IRELDA,1.0
MARICO,0.6524064171122995
HANORATO,0.0
JIULYA,1.0
MARSA,1.0
ZELENITA,1.0
LIESIO,0.0
DEVEISON,0.0
BOMFIN,0.0
GERVAZO,0.0
JISON,0.0
ADRINNE,1.0
JONATAHAN,0.0
NESA,1.0
ROSLEIDE,1.0
EAINE,1.0
UDI,0.0
FABRISA,1.0
ARGIL,0.0
KAYCKE,0.0
LEISIELE,1.0
YSLANI,1.0
ANS,1.0
MATEUZ,0.0
ILNEI,0.0
GIOVANINA,1.0
SHIRLEYNE,1.0
JOSEFAR,0.232
VLADEMI,0.0
ESOLDE,1.0
GABRELLE,1.0
NIFA,1.0
CAIRAN,0.0
DIZONEI,0.0
GUILIARDE,0.0
ZULANI,1.0
JOLI,0.6470588235294118
IVANELDO,0.0
ATANAILSON,0.0
ELIZABETHA,1.0
THAEMY,1.0
JUCEIR,0.0
DERLIR,0.38461538461538464
ROSENIDE,1.0
THALIO,0.0
WERMESOM,0.0
PALA,1.0
JESSILE,1.0
JANEILDE,1.0
ARNOLDA,1.0
IVISSOM,0.0
THELLES,0.0
ALMIIR,0.0
UALAFI,0.0
CLEIENE,1.0
AJILDO,0.0
CHISTHIAN,0.0
CILEANE,1.0
JERLUCIO,0.0
JACELENE,1.0
JEZAEL,0.0
JOSEVAR,0.0
ISENIR,1.0
JEOMIR,0.0
LISIOMAR,0.0
MALIR,1.0
JERLESON,0.0
SHIRLEIY,1.0
JEANDERSOM,0.0
ALDILAN,0.0
DALENA,1.0
JERISNALDO,0.0
SHAUANI,1.0
VILKSON,0.0
JHENNEFE,1.0
JOSEVITO,0.0
ELIETHI,1.0
REIDNE,0.0
GINAILSON,0.0
CHALER,0.0
HELMAN,0.0
GREYDSON,0.0
TAILUANE,1.0
ILADIO,0.0
LUCICLEBER,0.0
MERELANE,1.0
WLIAM,0.0
LAIRTOM,0.0
ROGUE,0.0
JAERDISON,0.0
ANDREILSOM,0.0
MAICKOM,0.0
MAZE,1.0
ELENILTOM,0.0
RANEI,0.0
CLONIR,0.0
ODELVA,1.0
NELCELIA,1.0
ALEONIS,0.0
MAGALHI,1.0
MARCIONILHO,0.0
REJILENE,1.0
ELVIDES,0.0
YRI,0.0
ASENILDO,0.0
RUMOALDO,0.0
ASILA,1.0
NILZIRA,1.0
PASCALINA,1.0
ALAINES,1.0
GERMA,1.0
JESUZ,0.0
GUOLHERME,0.0
VASNIR,0.36666666666666664
ANTENO,0.0
EZILAR,1.0
GOLMAR,0.0
ELENECI,1.0
THYFFANY,1.0
LEOM,0.0
TALIELI,1.0
JAMILTOM,0.0
EMILINE,1.0
JILVANESSA,1.0
CARLOZ,0.0
GIALISON,0.0
JOILON,0.0
EUZUITA,1.0
IBSOM,0.0
ARAMIR,0.0
ISLLY,1.0
VERDELINA,1.0
MARLELO,0.0
CRISTIANEI,0.0
EDINLSON,0.0
ALECHADRE,0.0
INESA,1.0
WALDEVAN,0.0
ORTELIA,1.0
WALYSOM,0.0
KIMI,0.8191489361702128
MARTI,0.27
ELZINHA,1.0
KATELIN,1.0
ROBINILSON,0.0
RARISA,1.0
MAKY,0.0
JUENAL,0.0
ANAA,1.0
DEYVYSON,0.0
ROSIMIRI,1.0
ROSEIDE,1.0
ZELHO,0.0
KATYELLI,1.0
CARILAINE,1.0
KINBERLIN,1.0
GARBIEL,0.0
KERIM,1.0
GUTIERES,0.0
ULYSES,0.0
ANAILI,1.0
DOLFINO,0.0
ARELITA,1.0
JENIELY,1.0
LAELTO,0.0
GRAZILLY,1.0
NEUSALIA,1.0
CLARILIS,1.0
IZAUDO,0.0
IDELSI,1.0
SADAE,1.0
KELISOM,0.0
DENISOM,0.0
JERLIS,0.0
KEIVIANE,1.0
GESSIANI,1.0
LCILENE,1.0
WIDILA,1.0
DJOHN,0.0
EVLLY,1.0
KAUELEN,1.0
GRETY,1.0
BEOMIRA,1.0
SANDRIELSON,0.0
ANEITON,0.0
HALISOM,0.0
JOHE,0.0
CESSAR,0.0
SEULEN,1.0
CLEISIELI,1.0
RAILISON,0.0
JELAINE,1.0
FRANCESLI,1.0
LUSI,1.0
CONCALO,0.0
JHANIFER,1.0
CAWANE,1.0
EDNACIR,1.0
VICOR,0.0
ABIDEL,0.0
DANIELSOM,0.0
REINAILTON,0.0
LLUCIA,1.0
NETH,1.0
RISELIO,0.0
KISILA,1.0
MELMA,1.0
ODILVA,1.0
DEJAEL,0.0
ZUINO,0.0
VANAILTON,0.0
RACSON,0.0
LINDOJONHSON,0.0
UERLEY,0.0
ANGALICA,1.0
THIAGA,0.2619047619047619
HODA,1.0
THYLLA,1.0
BOCA,0.0
HIOLANDO,0.0
RAELA,1.0
GREBSON,0.0
MIIRIAN,1.0
EMIA,1.0
FLORINHA,1.0
JENIALDA,1.0
ADREILTON,0.0
GORDANIA,1.0
SHILE,1.0
NEYDER,0.0
LUCIKELE,1.0
EULESON,0.0
TALVANIA,1.0
EDESILDO,0.0
ENIDINA,1.0
CAMLA,1.0
ZAIANA,1.0
MAGNOR,0.0
TAILLON,0.0
CAII,0.0
ILNE,1.0
RAFPHAEL,0.0
DAVIDSOM,0.0
WILLHIAN,0.0
GERTRUDEZ,1.0
MIZAIAS,0.0
JEUVANA,1.0
CATSON,0.0
RAFELLA,1.0
DEJALMI,0.0
ALTOM,0.0
GILEI,0.0
TARLE,0.0
LIDOMA,0.0
RABECHI,1.0
JEISILANE,1.0
MILISSA,1.0
PAULANA,1.0
GEDILSOM,0.0
IASUKO,1.0
OSANILDO,0.0
CEANI,1.0
LINDOELMA,1.0
HYSADORA,1.0
BENILTOM,0.0
KAITH,1.0
SOCORO,1.0
JEONILDO,0.0
ELELIN,1.0
REIDE,1.0
GELANDIA,1.0
RALESON,0.0
JERFERSOM,0.0
LUSAMIRA,1.0
MERCEZ,1.0
VALTOM,0.0
GUIULIA,1.0
AROULDO,0.0
OSILMA,1.0
RESLEI,0.0
JIDEVAN,0.0
ODAILA,1.0
MILANEA,1.0
CAUANNY,1.0
IDAILTO,0.0
SOE,1.0
RAHAEL,0.0
GORGEANE,1.0
ELSENI,1.0
RAL,0.0
CRISTOVOM,0.0
NESSIR,1.0
QUERLIANE,1.0
KAILLANNY,1.0
TEICIANE,1.0
INAILTON,0.0
UILK,0.0
CHAUNA,1.0
ESHLEI,1.0
EKAINE,1.0
EDICAR,0.0
LIGA,1.0
KENEDIR,0.0
MATAUS,0.0
GERMESSON,0.0
SEFERINA,1.0
JOSEPHI,0.0
KIOKA,1.0
EDINELSOM,0.0
VELA,1.0
PALIMA,1.0
ODERICO,0.0
DAIELA,1.0
JISLEINE,1.0
INALDIR,1.0
MIKEIA,0.379746835443038
WELHINTON,0.0
LURANE,1.0
ROSIALDO,0.0
FRANCINIR,0.0
VOLDENIR,0.0
ZEONI,1.0
RAAEL,0.0
SESARIO,0.0
WULHAN,0.0
ISSI,1.0
JEICIENE,1.0
DIEIVISON,0.0
GUINHO,0.0
UIVO,0.0
NAILIR,1.0
WESLLI,0.0
LINDIALVA,1.0
SELDO,0.0
FLORISO,0.0
KREBER,0.0
SIELIO,0.0
IUTAKA,0.0
RIQUILME,0.0
CARMY,1.0
ANDRIQUE,0.0
IRANELDO,0.0
JONISOM,0.0
WESELEI,0.0
DIACI,1.0
ADRIENNI,1.0
JATYR,0.0
ZABEL,1.0
AROLINE,1.0
HEDILSON,0.0
JEROSINA,1.0
EMAUELA,1.0
KETELLEY,1.0
KARLEANDRA,1.0
JOSIMEIRI,1.0
WEBISON,0.0
RILIA,1.0
MAILES,1.0
MACILOM,0.0
CLEDIELSON,0.0
ANARY,1.0
SHISUE,1.0
YAMIM,1.0
CHEROM,1.0
VERENALDO,0.0
MARLENNE,1.0
JESLER,0.0
VIBIANE,1.0
ULINDA,1.0
BET,1.0
JUICE,1.0
CRISLAM,0.0
VANDOLINO,0.0
EDEITON,0.0
RIALISSON,0.0
ILIZABETHE,1.0
INY,1.0
MARLIY,1.0
CELENIRA,1.0
ULINA,1.0
DILENIO,0.0
ZELICIA,1.0
IDOR,0.0
YUKICO,1.0
CEKINA,1.0
NAELIS,1.0
WELINHTON,0.0
JOILAN,0.0
LAULO,0.0
CRISILENE,1.0
AGNAILDO,0.0
JUCELANIO,0.0
ALUNE,1.0
SILVITA,1.0
NARINA,1.0
NEYDI,1.0
ELIZAETI,1.0
DOSELINA,1.0
MILSSON,0.0
ELISELTON,0.0
KEUVIN,0.0
LAULA,1.0
TALYSOM,0.0
CAICKE,0.0
GIZELDO,0.0
JERVALDO,0.0
MICHAIL,0.0
DEVAILSON,0.0
JANAELMA,1.0
WEBESON,0.0
CHIELEY,1.0
DENEVAN,0.0
MOZELITA,1.0
JALI,0.4166666666666667
LIONILSON,0.0
ERMINHA,1.0
EZOLINA,1.0
MARLANY,1.0
GANICLEIDE,1.0
RONLSON,0.0
XANDA,1.0
BLAYAN,0.0
QELLY,1.0
HELISETE,1.0
RODVAL,0.0
SEDMAR,0.0
DALENI,1.0
EDIJELMA,1.0
IZAUDA,1.0
DHEMILE,1.0
DYEMES,0.0
DENEFER,1.0
WUILHIAN,0.0
JEREMIA,0.0
TIIAGO,0.0
ADRIELISSON,0.0
NANDILA,1.0
GUILLHERMO,0.0
ANO,0.0
JESLENE,1.0
LINELMA,1.0
ALITOM,0.0
INANIR,1.0
MICHELANI,1.0
ADALSIRA,1.0
ANEILDES,1.0
JARDEILSOM,0.0
ELIAL,0.0
GALBO,0.0
QUEVIM,0.0
AUSIANE,1.0
BINHA,0.6777777777777778
ELEONOURA,1.0
RONALISON,0.0
GIVERSON,0.0
THYSA,1.0
KATERINY,1.0
CLEUZINA,1.0
JENILSOM,0.0
DILMAS,0.0
DALUCIA,1.0
WEMILLI,1.0
TALANI,1.0
CALEDE,0.0
ESHELEN,1.0
ADLSOM,0.0
MOANIR,0.0
EVYLIM,1.0
LANILDA,1.0
WAITE,0.0
ULISIS,0.0
ANARELI,1.0
SILEIS,1.0
JILSANDRA,1.0
GANDIRA,1.0
DOLICE,1.0
MARCOM,0.0
JILSILENE,1.0
CLASSI,1.0
ADRELLI,1.0
NERCILHA,1.0
JESENILDA,1.0
ELIESOM,0.0
CEZINALDO,0.0
CECILHIA,1.0
JILSINEI,0.0
ROSLDA,1.0
MIMI,1.0
AANTONIO,0.0
SAYMA,1.0
JONIE,0.0
JANULIA,1.0
FHIAMA,1.0
ABNES,0.0
SONILIA,1.0
DERENISE,1.0
ZULINAR,1.0
BEOMAR,0.0
SIDIONEY,0.0
ABIATA,0.0
AELEM,1.0
CLEUONICE,1.0
ARTOR,0.0
MARINIR,1.0
ERISETE,1.0
KETHELLEY,1.0
KATHYLEEN,1.0
MALCILENE,1.0
STE,1.0
ALBECIO,0.0
CEILZA,1.0
LIDNEI,0.39473684210526316
LERDES,1.0
DILAS,0.0
EUTILIA,1.0
ARCILINO,0.0
EDMOLSON,0.0
EDJAELMA,1.0
MAFRAM,0.0
ANASIR,1.0
JEICA,1.0
GOVANA,1.0
TEILANE,1.0
LANDIO,0.0
ASHELLEY,1.0
JULEI,0.44680851063829785
LINDOELIA,1.0
RARICA,1.0
GUDITE,1.0
LASINHA,1.0
MELKZEDEQUE,0.0
HIVERSON,0.0
HUISON,0.0
LOZIMAR,0.0
VOLDECI,0.0
NATHELI,1.0
ERDE,0.0
ISSAK,0.0
LIZONE,1.0
ALAISIA,1.0
ALMITON,0.0
LISMARY,1.0
VERBENHA,1.0
CELHO,0.0
HEILTOR,0.0
PAULOMA,1.0
DILIO,0.0
ERBERTY,0.0
THYLA,1.0
ELINDETE,1.0
LORAINA,1.0
YASMIR,1.0
GABEIELE,1.0
MARLILSON,0.0
ANREZA,1.0
SILVARINO,0.0
AUREIO,0.0
JHONIELSON,0.0
HEDIS,0.0
EVANDERSOM,0.0
EFIJENIA,1.0
JOLIE,1.0
LENIUZA,1.0
OLICO,0.0
ANAZILIA,1.0
JESIELY,1.0
GELVINA,1.0
ZELSA,1.0
ABNILSON,0.0
FRAANCISCO,0.0
ALISO,0.0
QUETILIM,1.0
IBALDO,0.0
CLEIDIO,0.0
MISAE,1.0
ALECHANDRINA,1.0
ERODES,0.0
GERBESSON,0.0
TAILSOM,0.0
KEITSON,0.0
FALVIA,1.0
WIGLER,0.0
OLIVANDRO,0.0
HADI,0.0
GEISILE,1.0
EDELCIA,1.0
ROSAMA,1.0
OSAIDE,1.0
DELAIS,1.0
LELINE,0.0
EVLIM,1.0
AMLTON,0.0
ESMELINO,0.0
MAERIA,1.0
EUDILIA,1.0
DIVIDI,0.0
IDERLAM,0.0
GIUCIANE,1.0
GESCIANE,1.0
TOSHIUKI,0.0
SANELI,1.0
IVISOM,0.0
ILAILA,1.0
FRIDULINO,0.0
OLEVINA,1.0
RISALIA,1.0
ELENIDO,0.0
LAITOM,0.0
GEOLINA,1.0
ALZENO,0.0
ZIRIA,1.0
ROSELISA,1.0
WUOCHITON,0.0
MAILER,0.0
AYD,1.0
JAYANY,1.0
ROLELI,1.0
ZILMIRA,1.0
ARLIDA,1.0
IDEKO,1.0
DIVISSON,0.0
GABRELLA,1.0
NICULA,0.0
JOLISMAR,0.0
KATYE,1.0
ISENE,1.0
ERVILIN,1.0
TRREZINHA,1.0
INAIAR,1.0
RALLEN,0.0
JOSIAM,0.0
NELSINHA,1.0
REPHAEL,0.0
JEORJINA,1.0
DANIEI,0.5797101449275363
GLEISSI,1.0
SANDR,0.6653225806451613
RONALO,0.0
BANCA,1.0
MARGARETR,1.0
HENEIQUE,0.0
RADASSA,1.0
IOLAIA,1.0
AZELMA,1.0
CHAIRON,0.0
RELITON,0.0
ASELI,1.0
GENELI,1.0
JOASINHO,0.0
CLAUDUO,0.0
JIDALVA,1.0
IRACIMA,1.0
UALISSOM,0.0
XAIANI,1.0
AJEMIRA,1.0
ADNILSOM,0.0
WALASI,0.0
VALSEMAR,0.0
WELDI,0.0
LUIGINA,1.0
ADEILON,0.0
AGLACY,1.0
NILSEM,1.0
IRAILDI,1.0
RENAILTO,0.0
DERICKI,0.0
CLARELICE,1.0
KEMYLLI,1.0
EDERSSOM,0.0
SEZA,0.0
DEUSILE,1.0
GUILERMINO,0.0
NOURA,1.0
ALFI,0.0
JENEFIR,1.0
ROBESOM,0.0
AURIELIA,1.0
JIDEVAL,0.0
RAYLLY,1.0
ELOEIDE,1.0
EMELIM,1.0
CELEMENTE,0.0
EVERELDO,0.0
ELINEL,0.0
LASO,0.0
CELTOM,0.0
CLAUDSOM,0.0
CESI,1.0
VANDAILTON,0.0
JHOTAN,0.0
SOCORRRO,1.0
ELNER,0.0
JERDAN,0.0
LENNOM,0.0
UISLAN,0.0
LUCRESIA,1.0
ASTI,1.0
SESI,1.0
HETORE,0.0
WUILIAM,0.0
SYMONI,1.0
DADARA,1.0
NAAMAM,0.0
BRIZIA,1.0
ROGEREIO,0.0
BENILSE,1.0
JOCENALDO,0.0
VALDEILSA,1.0
JECINEIDE,1.0
AUROLA,1.0
ANGLICA,1.0
QUENEDY,0.0
SIRLER,1.0
ERICY,0.0
ADNAILSON,0.0
RENAL,0.0
GADRIELE,1.0
WULSON,0.0
SANANDRA,1.0
GERSEI,0.45454545454545453
ELISLEIA,1.0
HADERSON,0.0
HELLYN,1.0
EUNAR,1.0
NEIVAM,0.0
REILENE,1.0
RUDISOM,0.0
THERESINA,1.0
MAITOM,0.0
MICOLE,1.0
KAILAM,0.0
PADRICIA,1.0
JACKISOM,0.0
VALCLENE,1.0
ELSILAINE,1.0
HORADIA,1.0
ISMALDO,0.0
FRANCILANDE,1.0
JIOVANDO,0.0
STEPHANEI,1.0
AIELE,1.0
SILINE,1.0
CLADENI,0.0
EZTER,1.0
JANCIEL,0.0
CAONE,1.0
KELWIM,0.0
KETYLLI,1.0
ERBI,0.0
RENALDI,0.0
ALCEDI,0.0
MARENALVA,1.0
CHIZUKO,1.0
SERVILO,0.0
JIDIANE,1.0
UILKSON,0.0
HILANE,1.0
DILBA,1.0
EDILAI,1.0
HESDRA,0.0
LIDON,0.0
JEZIELI,1.0
HAGADA,1.0
CANANDRA,1.0
ADROLDO,0.0
JUIMARA,1.0
JANLSON,0.0
VILMER,0.0
WAGINER,0.0
ENILZO,0.0
WLACE,0.0
VANYR,1.0
IRNI,1.0
CARMILO,0.0
JENNIER,1.0
KLEFERSON,0.0
JOSEAR,0.0
LIMAR,0.26
ELBEM,0.0
ANDIELSON,0.0
ELISANZELA,1.0
ENDRYCK,0.0
GEORGA,1.0
ILDEL,0.0
ALCISA,1.0
JACELAINE,1.0
VERRONICA,1.0
GADIELE,1.0
ZOILDA,1.0
MARELENA,1.0
DILNIZIO,0.0
VLMAR,0.0
HENRRI,0.0
ALYSSOM,0.0
IRALMA,1.0
GERFESOM,0.0
SIDLEIDE,1.0
VLDEMAR,0.0
NALVINHA,1.0
ASHILEI,1.0
ALUCAS,0.0
CILLY,1.0
HISACO,1.0
TELVANI,1.0
GEROME,0.0
ERVETOM,0.0
NICILLY,1.0
UDINEY,0.0
ROZILVA,1.0
LATIFFA,1.0
OGER,0.0
HEZO,0.0
SIELENE,1.0
WALDENBERG,0.0
IRACIELE,1.0
VILVAR,0.0
LAIDIS,1.0
ELDERSOM,0.0
ALCIDER,0.0
CAWE,0.0
JOKTAN,0.0
DESINA,1.0
HELINI,1.0
KLEBISSON,0.0
KAZIA,1.0
JUVILINA,1.0
ELVORI,0.0
REISOMAR,0.0
NEILVA,1.0
ATIANA,1.0
ADRELSON,0.0
MIGLEL,0.0
ADALICO,0.0
SHIGUEKO,1.0
SELIEL,0.0
EVANALDA,1.0
DELSINHA,1.0
AULERINDA,1.0
KENDE,0.0
EMAEL,0.0
ARJEMIRO,0.0
LINEQUE,0.0
DIOVANNY,0.0
DEILIANA,1.0
WALSSON,0.0
CIELIA,1.0
WESLHEI,0.0
LEOR,0.0
KETYN,1.0
JULHIANE,1.0
JOZEMARA,1.0
RIZANIA,1.0
ALSIVAN,0.0
ARIR,0.0
JALISSOM,0.0
RAIMUNNDO,0.0
NATAH,0.0
ARLIELSON,0.0
JIULY,1.0
POLOMA,1.0
TIDO,0.0
SOUAD,1.0
CEMA,1.0
LAANA,1.0
GERELDO,0.0
HELOIANE,1.0
HOROLDO,0.0
RONOLD,0.0
KETILIM,1.0
SIILVANA,1.0
ADULCE,0.7195121951219512
CATOLINA,1.0
ANATILA,1.0
ISAINA,1.0
LIEJE,1.0
ELUIDE,0.6567164179104478
DELSIANA,1.0
SALVELINE,1.0
NOADE,1.0
MOLTON,0.0
FRANCUELI,1.0
JUSSIELI,1.0
ULICIA,1.0
ETSUCO,1.0
RUTHILEIA,1.0
WUILAME,0.0
EIMY,1.0
JEMILY,1.0
RINI,0.3150684931506849
CLAR,1.0
DOLORIZA,1.0
UDAIR,0.0
ADAELCIO,0.0
ROZAGELA,1.0
EDLINE,1.0
JICIMAR,0.0
ISOLTINA,1.0
ROSYMARE,1.0
ARLEIN,0.0
JENEROSA,1.0
JOSEMILSOM,0.0
ASHELLY,1.0
WELL,0.0
AIUNE,1.0
HERCILHO,0.0
KITY,1.0
ALDIN,0.0
JAILME,0.0
DESLEY,0.0
VELOCI,0.423728813559322
MICEIAS,0.0
KELLYANI,1.0
EYSHALA,1.0
SASHIKO,1.0
JOISELE,1.0
GULERME,0.0
GERTE,1.0
RODLFO,0.0
ALAERTI,0.0
RIVIELE,1.0
BERNADINHA,1.0
FRUTUOZO,0.0
SUNILDA,1.0
TERESIHA,1.0
DELSINETE,1.0
VILME,0.0
LOIVANIR,1.0
THAEMI,1.0
LOENY,1.0
RULI,0.0
ADELCE,1.0
ATEILDO,0.0
CLEIDYSON,0.0
JOLIANO,0.0
MARKA,1.0
IRANET,1.0
EDIVANILSOM,0.0
DALCIANA,1.0
ZIDOMAR,0.0
ISENEIDE,1.0
ELISONALDO,0.0
HEUVECIO,0.0
DOLINA,1.0
ZULIDE,1.0
ALEANO,0.0
VALDERSOM,0.0
DOZILIA,1.0
NESCY,1.0
SILEANE,1.0
ELEONAR,0.0
GIILSON,0.0
OLA,1.0
TAYSOM,0.0
VAGINER,0.0
AGDAR,1.0
CLESTER,0.0
DORAINA,1.0
GESSELENE,1.0
ANDEISON,0.0
ORIA,0.6129032258064516
CAYCK,0.0
ROSLAN,0.0
ALOES,0.0
NADGIA,1.0
CLENIDE,1.0
RAFALLA,1.0
ZEDI,0.5
KARLISON,0.0
VALDIMEI,0.0
LAVI,0.0
IDAIRA,1.0
JEYSI,1.0
GERDES,0.0
DAIVD,0.0
HAUANNA,1.0
REJILANE,1.0
JISILENE,1.0
NATIELMA,1.0
CLASIR,1.0
CENEIR,1.0
ABIL,0.0
WULIANE,1.0
AVINE,0.30434782608695654
CLEUSANIR,1.0
JIAO,0.0
FRANKELINO,0.0
GAILTON,0.0
KATEN,1.0
ERCILI,1.0
VANDELSOM,0.0
ELEIUSON,0.0
LINDINHA,1.0
HULIAN,0.0
NOILSA,1.0
OLCI,0.0
VANDEILEI,0.0
JILMAX,0.0
LUZINI,1.0
RAIALISON,0.0
RALINO,0.0
ILSIVAN,0.0
EDR,0.0
ANDRR,0.0
GABRELA,1.0
JENO,0.0
ILAIS,1.0
CEBER,0.0
LOISY,1.0
DANUEL,0.0
GABRILI,1.0
ELVIZ,0.0
LILHIA,1.0
NILZEIA,1.0
ELLLEN,1.0
JESSIICA,1.0
HIUDETE,1.0
NIRELA,1.0
TALA,1.0
WOCHINTOM,0.0
DEILAN,0.0
RAYN,0.0
HITA,1.0
WELLEI,0.0
MARZON,0.0
AGUINALO,0.0
NLMA,1.0
JAEMILI,1.0
ELENITON,0.0
JILCA,1.0
ROOSEVLT,0.0
NELISIA,1.0
DANJELA,1.0
IROLDINA,1.0
TENOR,0.0
LOACI,1.0
UEDISOM,0.0
KAER,0.0
GEIDISON,0.0
MARGARETY,1.0
GILCEMA,1.0
ULISE,0.0
CLAECIO,0.0
RICHARLI,0.0
ISRAELLI,1.0
DARKIANE,1.0
ENEILZA,1.0
GLMAR,0.0
THEODOLINO,0.0
ENOALDO,0.0
KRYSTOPHER,0.0
ELESSADRA,1.0
SILINO,0.0
LUSIO,0.0
EDGANE,1.0
SESINANDO,0.0
TAIR,0.0
PRISLEI,1.0
IANDEIARA,1.0
ISABEY,1.0
CAELOS,0.0
ISAELTON,0.0
MAURICIR,0.0
DALFINA,1.0
EMLIANO,0.0
NERIELI,1.0
ELISENI,1.0
JUCERLI,0.52
WAYSLAN,0.0
ROSIEIRE,1.0
NELSETE,1.0
GULBERTO,0.0
JOISSI,1.0
REJINALDA,1.0
SANDILEUSA,1.0
KIOCO,1.0
ILVANDA,1.0
GENILE,1.0
IDEILMA,1.0
KAELISSON,0.0
WASHINHTON,0.0
RONLDO,0.0
CLAUIANE,1.0
JERON,0.0
FAIRA,1.0
ALBET,0.0
ZHONG,0.0
ZIZILDA,1.0
ZAIO,0.0
DELVANDA,1.0
EDEISON,0.0
JEISICA,1.0
NADIELA,1.0
ADEJAILMA,1.0
ISRAL,0.0
FABIOR,0.0
GELVAR,0.0
EUJENIO,0.0
NILSIELE,1.0
ULTON,0.0
STAPHANY,1.0
ASHELY,1.0
ELOGIO,0.0
VALGNER,0.0
MYKAELI,1.0
DEIDID,0.0
JARIL,0.0
AULENE,1.0
JLIA,1.0
DERALICE,1.0
GEALDO,0.0
VANDILSO,0.0
CLEDSSON,0.0
NELSSON,0.0
JENISOM,0.0
MICALLE,1.0
GILBERLAM,0.0
LUELIO,0.0
SAMIELI,1.0
VAGINE,0.0
DANOLO,0.0
LICOLE,1.0
KERLANDIA,1.0
WISLE,0.0
KAUET,0.0
JESSOM,0.0
ARELINA,1.0
NELZENI,1.0
HIELDA,1.0
MARTILE,1.0
JEFFESOM,0.0
CELICA,1.0
RENILDI,1.0
CILENILDO,0.0
HERBISON,0.0
NEALINA,1.0
KENNYDY,0.0
WANDEI,0.0
ADRILLY,1.0
CEILDE,1.0
MICLELI,1.0
LUINY,1.0
GELBERTO,0.0
CLOVIZ,0.0
DAIZIANE,1.0
KATHILIN,1.0
KAITI,1.0
SIDNEIY,0.0
ANGELUSA,1.0
LAIRI,1.0
ERLIA,1.0
NATASA,1.0
CALOLINE,1.0
LADEIR,0.0
OSINO,0.0
GEDEDIAS,0.0
WEMELI,1.0
GENELSA,1.0
RAQIEL,1.0
KEROLANE,1.0
TIESA,1.0
NAEIDE,1.0
WUELISSON,0.0
CEDSON,0.0
WESLENI,1.0
VLDECI,0.0
RUIMARA,1.0
EUNISA,1.0
KASIMIRO,0.0
ESTEFFANNY,1.0
VLDEMIR,0.0
NAHUANA,1.0
EMAILSON,0.0
KATLHEEN,1.0
ABNEI,0.0
DEBORAR,1.0
ILDINEIDE,1.0
ELIZINA,1.0
JIORDANO,0.0
EDILINE,1.0
TALUAN,0.0
MIRILIA,1.0
KLESON,0.0
JOAE,0.0
GANE,1.0
NATIELEM,1.0
NICCOLE,1.0
KETIN,1.0
DETI,1.0
SILVAHELENA,1.0
NEUCELIA,1.0
DONOSOR,0.0
LUSINDA,1.0
RARLEY,0.0
GRACIOZA,1.0
ARTULINA,1.0
VILENICE,1.0
ERMENSOM,0.0
ANABELY,1.0
EISE,1.0
MARILEIDES,1.0
ADENALDA,1.0
ZAMILA,1.0
HIBRAIN,0.0
MADELI,1.0
DINEZ,1.0
TARCILHA,1.0
EMANULLE,1.0
ILZI,1.0
MARYLUCI,1.0
JEIDE,1.0
ODINAEL,0.0
GUNILDA,1.0
VANDILEI,0.0
BERNANDO,0.0
ILDEVAM,0.0
KETURI,1.0
MEGY,1.0
QUERLEN,1.0
JIRLENI,1.0
JADEISON,0.0
ISABORA,1.0
HEIJI,0.0
IZABELL,1.0
JENEZIO,0.0
SEISSA,1.0
UELINTOM,0.0
NANHARA,1.0
ARCANJELA,1.0
FERNANDINHA,1.0
WUALACI,0.0
ILDICEIA,1.0
ADOFO,0.0
MAXYELL,0.0
ELEINI,1.0
REIVA,1.0
GLIDSON,0.0
FRANSIELE,1.0
FRANCOEL,0.0
WABSON,0.0
RAILSSOM,0.0
VALTELI,0.0
JARLISSOM,0.0
KRISTINY,1.0
WEBIS,0.0
DJAILSOM,0.0
EMANULI,1.0
MASINHO,0.0
MIGUE,0.0
OLAI,0.0
KERLOM,0.0
CAUO,0.0
RHYAM,0.0
DHIULI,1.0
JULIIANA,1.0
ELBERTI,0.0
FELIFE,0.0
ABADIR,0.0
ARLESOM,0.0
WARDELEY,0.0
VALDILANIO,0.0
RHAYKA,1.0
KATLLIN,1.0
ZUEIDE,1.0
IPOJUCAM,0.0
MIRAELE,1.0
VALANE,1.0
WIILIAM,0.0
GRAICIANE,1.0
FAEL,0.0
KEMELLYN,1.0
AELLEN,1.0
NIEIDE,1.0
ANEILTOM,0.0
GUILHERMER,0.0
ADESUITA,1.0
EUGENIR,0.6973684210526315
JESSINEI,0.0
JONHE,0.0
LUYZ,0.0
MARILIVA,1.0
JHEYMES,0.0
JUANINA,1.0
JESINO,0.0
MARLUSI,1.0
BELMONTE,0.0
WOXINTON,0.0
JEFERRSON,0.0
ALESSANDR,0.4948186528497409
ELISABHET,1.0
BROLINO,0.0
MARIELAINE,1.0
LAURACIR,1.0
WENEDY,0.0
AJEAN,0.0
DESIELE,1.0
JLIANA,1.0
RISONEY,0.0
JOBERTY,0.0
SELVERIO,0.0
NALCILENE,1.0
MALANY,1.0
EURIBIA,1.0
ENAEL,0.0
ROSINEILDE,1.0
EDIMULDO,0.0
DEVISSOM,0.0
BERNADOR,0.0
ALDERIS,0.0
LORAYNI,1.0
